tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T12085,Finance,19-01-2025 08:57,0.480572587,0.975469301,0.95682329,0.861415525,16580,3538,352
T2847,AI,21-01-2025 04:27,-0.891672669,0.199880361,0.425828091,0.507323857,15421,,938
T33873,Finance,21-01-2025 11:51,-0.675897981,0.06517626,,0.264289305,12685,2012,290
T2177,AI,15-01-2025 04:25,0.125298152,,0.61181757,0.73989165,15442,4753,622
T18009,Sports,09-01-2025 18:14,-0.368522948,0.053989311,0.232002155,0.901500897,11896,4691,561
T5433,Sports,22-01-2025 04:33,-0.72903279,0.924840074,0.597120935,0.240843924,11197,2725,
T24866,,08-01-2025 16:18,0.449674241,0.162058164,0.40479595,0.856464772,,23,374
T25681,Sports,20-01-2025 21:22,0.988242757,0.513018229,0.435148952,0.281659009,12470,2477,706
T3244,Cloud,13-01-2025 14:40,0.972263448,0.461769121,0.582846383,0.395268426,7684,1047,778
T10695,AI,18-01-2025 14:29,,0.27008732,0.26870158,0.154041752,16049,3397,748
T35132,Cloud,05-01-2025 06:14,0.870434556,0.963498182,0.691483235,0.516666718,10215,4942,28
T30973,Sports,16-01-2025 07:32,0.746265271,0.447821392,0.955753236,0.652183017,7309,577,308
T27115,Finance,06-01-2025 06:26,-0.960159067,0.945330794,,0.968938769,3977,4843,782
T15350,Finance,,0.952767186,0.840206301,0.701677882,0.80267215,15883,4975,66
T26047,Cloud,16-01-2025 17:53,-0.702676144,0.111012074,0.075015441,0.295709169,9429,4887,337
T37992,AI,24-01-2025 02:10,0.999234585,0.393065,0.026950414,0.172971016,951,3555,202
T7969,Sports,13-01-2025 23:47,-0.310252348,0.42397074,0.407693493,0.788245718,19079,659,952
T8757,Sports,01-01-2025 10:13,-0.256259924,0.678742526,0.240639878,0.209422133,19855,2091,533
T30836,AI,01-01-2025 12:34,0.881893315,0.498021278,0.300522405,0.76459989,16535,3365,208
T18857,Cloud,16-01-2025 22:47,0.704454578,0.754435519,0.016949116,0.871995448,789,4950,540
T19820,Cloud,19-01-2025 08:17,0.055009777,0.362068133,0.914673408,0.027410562,,4296,502
T8164,Finance,07-01-2025 20:12,0.555982266,0.926266486,0.818430412,0.194149179,12188,3988,699
T31208,AI,02-01-2025 18:31,-0.057703226,0.96317266,0.279636461,0.005869045,19545,,235
T24404,AI,12-01-2025 10:16,0.075271686,0.619816462,,0.610261096,296,4209,627
T32904,Finance,19-01-2025 13:22,0.277054638,0.723278293,0.18102528,0.231613453,,493,436
T34387,Cloud,17-01-2025 04:24,0.940967345,0.471890083,0.367268605,0.34623694,11642,763,341
,Finance,16-01-2025 13:28,-0.830579824,0.987314285,0.307324631,0.696298953,8819,2870,225
T8216,Sports,11-01-2025 17:58,,0.394836013,0.670928316,0.741652307,14763,4334,640
T2771,Sports,,0.155520482,0.390124633,0.245681046,0.326794811,829,1235,380
T5582,Cloud,20-01-2025 07:24,-0.98145662,0.185317707,0.207380677,0.705697965,4181,836,534
T11811,AI,,0.324509214,0.751999962,0.053616558,0.622798056,2318,2488,872
T25421,Finance,20-01-2025 16:31,-0.411197562,0.965102591,0.901702988,0.344871663,2492,947,83
T12026,Finance,15-01-2025 10:24,-0.847026565,,0.247007904,0.190944044,15003,3425,227
T30513,Cloud,08-01-2025 10:46,0.627658228,0.77361606,0.153331495,0.114017119,4695,968,831
T9536,Cloud,04-01-2025 02:48,0.941620304,0.993733706,0.388409596,0.789635116,10061,2700,978
T23773,Sports,06-01-2025 11:26,0.595053717,0.545643967,0.308933715,0.798318254,6834,1655,447
T18286,Sports,02-01-2025 05:01,-0.618055513,0.642708368,0.670599489,0.71635512,10923,326,205
T10603,,05-01-2025 11:08,-0.345985484,0.294341847,0.958949836,0.830750402,7756,878,
T4845,Finance,20-01-2025 11:33,-0.745536382,0.753116218,0.295443762,0.305011278,11672,1266,464
T3603,Finance,11-01-2025 22:04,-0.325176165,0.159562589,0.807124052,0.478954458,4066,3637,323
T1811,,14-01-2025 14:46,-0.414040259,0.519282801,0.570796714,0.142356798,18389,3361,413
T37569,Sports,23-01-2025 06:36,0.36555567,0.008068425,0.842738226,0.424569161,13211,2752,781
T13777,Finance,18-01-2025 18:05,0.432765188,0.98923736,0.6175484,0.837429765,15562,3361,82
T18094,,02-01-2025 00:51,-0.710939671,0.562324281,0.47770146,0.142979959,12510,1306,845
T22217,Cloud,,-0.536528209,0.164420559,0.315137491,0.766263766,5559,4865,390
T16502,AI,21-01-2025 00:42,0.337612306,0.753403459,0.630815784,0.484429066,4643,4947,568
T34562,Sports,14-01-2025 19:24,-0.24645097,0.546823415,0.548935203,0.910275133,11326,4468,287
T4073,AI,18-01-2025 00:15,-0.234796159,0.285307462,,0.873386152,10592,2447,204
T19810,Cloud,19-01-2025 07:13,0.523365925,0.776939572,0.074689046,0.364275878,8745,2521,919
T36499,Cloud,,0.021926517,0.606976621,0.457312236,0.678967112,2604,2645,727
T4720,Cloud,20-01-2025 17:42,-0.229236885,0.28280337,,0.060052889,11861,3749,381
T14034,Cloud,23-01-2025 11:06,0.134671877,0.29313848,0.25869278,0.189561831,8571,1647,379
T20587,Cloud,02-01-2025 20:42,0.182833276,0.340818724,0.302869299,0.513405636,7709,659,847
T11516,Sports,19-01-2025 18:46,0.001192996,0.037768962,0.668952593,0.910990694,16152,2342,628
T28228,AI,14-01-2025 01:46,0.441946313,0.27566107,0.44799145,0.824313938,16438,1407,191
T2153,AI,17-01-2025 09:11,0.108407424,0.334897998,0.209024147,0.084478781,5081,3648,561
T7781,Sports,02-01-2025 02:28,0.107063221,0.805663825,0.3246961,0.106184484,18652,4972,342
T3741,Finance,03-01-2025 20:24,-0.708262488,0.513552537,0.235754868,0.925813403,10051,3252,9
T25285,AI,15-01-2025 08:30,-0.185685492,0.926800403,0.864339302,0.869119766,8476,3699,258
T39935,Sports,15-01-2025 18:16,0.465843234,0.068056159,0.222381835,0.901839213,372,322,505
T13494,AI,13-01-2025 02:03,,0.640293083,0.712007582,0.431041294,15908,4493,637
T30281,AI,13-01-2025 13:14,0.641389953,0.19151542,0.806923851,0.517948751,2111,836,50
T32228,Finance,02-01-2025 19:36,,0.778814501,0.25923694,0.530755572,15331,154,973
T14755,AI,17-01-2025 17:37,0.674889509,0.231661731,0.019820245,0.581367128,15018,1173,89
T8932,Sports,,-0.633562906,0.1225853,0.320326987,0.957623845,18811,2031,298
T9885,Sports,12-01-2025 20:02,-0.749827477,0.66144869,0.362740691,0.640927309,101,1930,474
T13953,Sports,15-01-2025 02:37,-0.967195287,0.199095417,,0.859837381,18901,4532,54
T29466,AI,07-01-2025 08:12,0.81246818,0.15469288,0.553757237,0.893254559,7788,4601,233
T24461,AI,18-01-2025 10:34,0.83976214,0.354141765,0.875606491,0.201593128,8347,3276,
T28669,AI,22-01-2025 17:24,-0.475294583,0.869311919,0.476069141,0.453929707,2771,4045,
T17644,AI,08-01-2025 11:30,-0.584139451,0.749044962,0.718231081,0.249162339,10444,2208,976
T20713,Finance,12-01-2025 09:15,-0.478348398,0.336375563,0.638568722,0.671268602,856,1593,625
T30046,AI,21-01-2025 00:31,,0.264258107,0.048699257,0.074463746,,852,701
T34998,Finance,18-01-2025 13:53,-0.153737379,0.492677905,0.863460784,0.143919054,3283,4201,211
T9566,Sports,13-01-2025 10:36,-0.928250854,0.064215762,0.554937733,0.579994313,13999,4897,700
T13232,Finance,08-01-2025 12:27,0.368594177,0.510797681,0.532001125,0.126666591,11099,196,361
T4644,AI,06-01-2025 13:43,0.054867009,0.768373424,0.266813221,0.42578865,18622,1462,411
T8656,Finance,15-01-2025 08:42,-0.382811856,0.911954497,0.122812302,0.06536221,12756,4933,891
T3569,Finance,06-01-2025 00:53,0.737680154,0.643496449,0.086400336,0.148791407,2589,1496,348
T30443,Finance,20-01-2025 12:39,-0.842190727,0.004911428,0.500687422,0.223944311,9764,1095,250
T23526,Cloud,18-01-2025 02:41,0.297262204,0.826486067,0.274290707,0.458048554,5517,1578,129
T23556,Sports,19-01-2025 10:02,0.785808592,0.282616014,0.451341047,0.38926246,3669,1676,746
T29629,Finance,18-01-2025 20:16,-0.036610502,0.713807725,0.199290772,0.293828308,19054,633,473
T1290,AI,01-01-2025 06:32,0.453131931,0.301045617,0.929048116,0.004617556,11021,1369,894
T35169,AI,22-01-2025 14:37,-0.984628005,0.97187764,0.557028853,0.391587149,8100,3183,709
T34058,Sports,12-01-2025 11:12,,0.610501817,,0.105038677,19807,,746
T26763,AI,17-01-2025 11:34,0.834616519,0.865241932,0.150292283,0.518925549,17935,1828,324
T38926,Sports,15-01-2025 10:13,,0.210294927,0.509759044,0.43027149,3447,394,
T25775,Finance,09-01-2025 00:19,-0.552771801,0.552620286,0.855629208,0.734625795,3937,3132,527
T29769,AI,16-01-2025 19:11,0.364257177,0.721672035,0.233193236,0.693870252,16086,3065,573
T2701,Finance,06-01-2025 10:21,0.282932817,0.22142011,0.426570444,0.359767788,8690,4791,627
T4335,Cloud,08-01-2025 11:20,-0.079386566,0.177868961,0.497421343,0.59146785,,,422
T24363,,01-01-2025 13:30,-0.488199719,0.727338701,0.812998082,0.987307226,12876,2287,489
T21853,Cloud,04-01-2025 08:19,0.987702417,0.369367332,0.327624798,0.065731243,14525,2645,545
T9861,Sports,22-01-2025 15:15,-0.534638111,0.87491864,0.934455141,0.737509158,3496,318,807
T18595,,10-01-2025 15:59,0.392660773,0.145355779,0.310747652,0.473538952,5476,2309,528
T35740,Finance,17-01-2025 21:33,-0.688884043,0.540250243,0.318738438,0.104188825,9221,1555,838
T26925,,01-01-2025 01:39,0.259066229,0.108442453,0.717734615,0.137966081,6909,2229,359
,AI,07-01-2025 16:35,-0.733021889,0.106551699,0.697939531,0.74837653,11820,4781,402
T10628,Cloud,09-01-2025 22:20,0.751431066,0.510245821,0.494226271,,10759,,856
T20408,Sports,15-01-2025 18:22,-0.63093082,0.324908271,0.545878132,0.442103357,14828,2491,774
T18205,Cloud,16-01-2025 13:48,0.917546866,0.186263133,0.978252918,0.993561131,16826,3170,289
T39896,Cloud,09-01-2025 16:21,-0.932022061,0.705137495,0.842623399,0.120418623,13060,2605,18
T31426,Cloud,24-01-2025 01:16,0.287023154,0.997244812,0.192832171,0.711907578,5502,1168,828
T36009,Sports,10-01-2025 17:01,0.594224411,0.055850556,0.873030234,0.811170009,17371,4421,320
T10625,AI,,-0.369576443,0.61710631,0.816629259,0.677619792,4224,3345,109
T28247,,21-01-2025 14:34,0.400817235,0.513299558,0.270345164,0.979068895,6633,4269,842
T10539,Sports,08-01-2025 13:03,-0.225929534,0.343048929,0.897465677,0.240672437,19999,2431,617
T8296,AI,05-01-2025 07:56,0.860074477,0.734448639,,0.309349169,5645,3871,
T3104,Finance,23-01-2025 07:37,-0.030995497,0.644098562,0.336442855,0.213987784,12672,2531,
T13125,AI,23-01-2025 23:37,-0.418410743,0.165817257,0.16679654,0.192754254,5699,128,399
T7866,Cloud,23-01-2025 01:04,-0.904503606,0.734552782,0.465754492,0.822870861,5057,4563,74
T7429,AI,01-01-2025 01:32,0.187307103,0.370167773,0.432160535,0.684747986,6312,80,264
T823,AI,22-01-2025 08:33,-0.165853949,,0.931354462,0.899099241,1069,1946,3
T784,Cloud,15-01-2025 17:40,0.68736276,0.312356735,0.841889306,0.359975367,5223,970,284
T33564,Finance,22-01-2025 00:24,0.295292683,0.07504144,0.334383615,0.931636564,13630,,943
T364,Finance,22-01-2025 23:39,0.641124637,0.079052688,0.54499887,0.511035245,14746,4972,107
T25128,Sports,08-01-2025 22:39,0.201571991,0.294384182,0.41716926,0.693794482,17738,2885,247
T7632,AI,05-01-2025 18:15,-0.645998899,0.50107241,0.935586086,0.894243157,17682,1807,877
T26160,Cloud,10-01-2025 14:17,0.260833648,0.139072104,0.370667613,0.499326301,4228,3726,30
T4820,AI,12-01-2025 06:27,-0.734576058,0.222498332,0.333344532,0.300698693,12677,1146,883
T27671,Cloud,09-01-2025 23:07,-0.223466335,0.815775451,0.789331674,,,,420
T27703,Finance,23-01-2025 11:44,-0.18569986,0.927741942,0.797960198,0.894786126,19513,946,166
T10787,Finance,05-01-2025 13:09,-0.173596621,0.730610547,0.615492044,0.508498436,14825,2731,834
T27844,Sports,06-01-2025 11:15,0.019779939,0.422359713,0.059065886,0.932346569,12930,,883
T29677,Sports,,-0.944367357,0.080510095,0.824622895,0.622599831,10377,1769,
,Sports,08-01-2025 13:24,0.545146294,0.645928222,0.796296205,0.183129572,5850,2004,400
T24942,Finance,06-01-2025 10:26,-0.331346076,0.406839304,0.484838551,0.991015322,18284,3610,678
T17158,Cloud,22-01-2025 23:45,-0.454953785,0.54525195,0.107126442,0.909266465,1625,2568,
T25173,Cloud,15-01-2025 21:34,0.744679896,0.931245871,0.589521107,0.719030234,9039,1686,744
,Finance,10-01-2025 16:51,0.459245172,0.503825674,0.399086733,0.244639973,18835,2610,483
T26708,Cloud,10-01-2025 20:50,0.288216606,0.960471547,0.6055411,0.873734331,2097,3577,930
T23747,Finance,09-01-2025 04:41,0.013987,0.684466199,0.054657056,0.603269497,6597,4436,898
T38921,Finance,02-01-2025 15:46,-0.903642414,0.095304401,0.247274059,0.607416794,680,3431,665
T12882,,20-01-2025 02:46,-0.081937533,0.241167719,0.10329866,,4327,3109,52
T24057,Cloud,14-01-2025 16:33,-0.895000199,0.767240834,0.89022254,0.685896426,346,78,247
T9173,AI,05-01-2025 07:22,0.416698939,0.373376155,0.162963316,0.492571861,11188,446,805
,AI,17-01-2025 16:10,-0.712731279,0.061772126,0.411905924,0.626254304,18803,1889,515
T31521,Cloud,19-01-2025 17:03,0.717069482,0.93156622,,0.310033018,13742,1861,837
T38105,Cloud,14-01-2025 03:33,0.93033627,0.547003101,0.983079589,0.754638747,2054,1864,338
T26161,AI,07-01-2025 11:15,0.872446282,0.021983603,0.459482065,0.035782377,18734,978,860
T21329,Finance,13-01-2025 10:01,0.537552742,0.509365635,0.741444234,0.465880375,11752,416,363
T7842,AI,18-01-2025 18:26,-0.186352696,0.725502491,0.402227749,0.145740673,16590,107,520
T39072,Finance,12-01-2025 00:43,-0.801672796,0.105374324,0.370772722,,10634,3514,639
T21775,AI,22-01-2025 05:21,-0.045002131,0.843955944,0.953411378,0.559194872,1850,251,834
T2171,Sports,10-01-2025 01:19,0.828906086,0.741011298,0.180727354,0.934808259,16041,1359,920
T20655,Sports,05-01-2025 11:36,-0.542091725,0.532573018,0.534055919,0.792963632,15750,4371,74
T5816,Finance,09-01-2025 05:06,-0.207241202,0.144432179,0.321916426,0.544056884,588,3250,723
T28260,Finance,14-01-2025 22:15,-0.089090262,0.762200936,0.265322853,0.076884105,5968,1191,783
T30179,Finance,04-01-2025 13:00,-0.80619759,0.551682222,0.106485839,0.534623843,6029,2786,
T8242,Finance,01-01-2025 13:45,-0.914056108,0.010156523,0.178127869,0.300869171,16638,672,86
T33036,Sports,18-01-2025 11:27,0.809224053,0.386562996,0.219487816,0.50793148,7936,2522,251
T29482,Sports,03-01-2025 09:00,-0.818077078,0.715761384,,0.130950078,18744,2005,728
T26234,Cloud,04-01-2025 03:07,0.285698403,0.125526219,0.558779829,0.236290169,18531,,812
T25476,Sports,06-01-2025 04:03,0.136858824,0.041438568,0.289485918,0.060389086,16692,4852,183
T4988,Cloud,15-01-2025 16:24,0.969841354,0.016133279,0.834068812,0.354994863,7909,3170,660
T2699,Cloud,03-01-2025 12:52,0.313714949,0.610417649,0.302448893,0.947781484,9731,4812,191
T32047,Sports,08-01-2025 23:06,0.658773014,0.28913247,0.454597592,0.411666288,19666,239,440
T30348,Finance,11-01-2025 04:03,,0.925967938,0.367566722,0.945766871,2235,953,911
T36259,Cloud,08-01-2025 10:42,0.509517703,0.469499265,0.287229394,0.633010408,1899,4058,654
T11589,Cloud,07-01-2025 00:35,0.575674452,0.831084695,0.227798491,0.561091869,4930,1518,840
T37396,Finance,09-01-2025 07:04,0.327423245,0.290116496,0.063774805,0.279045248,15513,923,389
T4126,AI,09-01-2025 13:35,0.479266323,0.422175891,0.84661031,,15092,2404,30
T30727,Sports,11-01-2025 09:41,-0.404308148,0.167118799,0.857025337,0.478355829,2345,3066,630
T10411,Sports,07-01-2025 17:26,0.959216835,0.93299845,0.263999023,0.457032461,6491,3211,54
T25923,Sports,07-01-2025 09:31,0.350996202,,0.280432078,0.356955167,9073,1164,493
T24185,Cloud,19-01-2025 23:53,-0.80036912,0.936706696,0.451920051,0.06555017,3668,,757
T37041,Cloud,14-01-2025 05:23,-0.900977085,0.267548664,0.965704644,0.056689915,13218,3642,145
T34611,Sports,15-01-2025 17:33,-0.326932479,0.449155729,0.9428981,0.859138744,14272,1955,
T24422,Cloud,22-01-2025 09:03,-0.867389832,0.711661218,0.745009137,0.598280076,18121,1608,970
T38650,AI,08-01-2025 11:59,0.208304435,0.502421442,0.036040034,0.556885124,7583,373,251
T13597,Cloud,04-01-2025 23:46,-0.296009814,0.293220739,0.876524853,0.689562891,18801,3220,725
T36336,Finance,01-01-2025 14:43,-0.374791314,0.403641133,0.799762437,0.000958261,15016,1136,710
T12402,Cloud,18-01-2025 11:29,0.63056634,0.466033097,,0.393078832,7139,4295,533
,Sports,23-01-2025 06:10,0.955329342,0.994416092,0.881331422,0.326665507,9835,2559,959
T26803,Cloud,14-01-2025 00:07,-0.570496811,0.134973989,0.082316215,0.173157483,18086,4053,297
T2766,AI,09-01-2025 04:07,-0.019106937,0.257878642,0.904769551,0.204919202,1311,2309,553
T9993,Sports,13-01-2025 07:21,0.681874907,0.903711051,0.243243923,0.725945609,1836,1252,181
T31521,AI,01-01-2025 07:56,-0.814832828,0.632909884,0.77171757,0.009417097,19035,3169,554
T14730,AI,15-01-2025 06:40,-0.04839099,0.168671725,0.332423255,0.576239697,330,1698,
T10068,,01-01-2025 07:06,0.571798201,0.501946884,,0.904192913,11874,,932
T24990,Finance,08-01-2025 11:31,0.138722168,0.59285746,0.839808863,0.077463207,19763,825,
T35898,Finance,07-01-2025 21:10,0.825321458,0.322819331,0.709481758,0.240352275,11180,844,347
T32411,Cloud,14-01-2025 05:57,0.535311021,0.595269474,0.681658844,0.117476837,2743,312,265
T31561,AI,16-01-2025 18:51,0.587454184,0.016907336,0.698529253,0.900364923,802,4239,846
T7705,AI,01-01-2025 01:01,0.056714749,0.618649876,0.515118778,0.796405129,17436,489,124
T3171,Cloud,09-01-2025 00:09,0.346255796,0.448835023,0.031821918,0.569656144,9544,2499,592
T13709,Finance,03-01-2025 04:25,0.321704022,0.59545135,0.130456607,0.381039051,12630,4683,381
T34184,Cloud,18-01-2025 19:32,-0.946310701,0.790762363,0.347181194,0.993626721,18171,4208,196
,Sports,08-01-2025 12:20,-0.257608264,0.921990888,0.013255059,0.187180542,,2006,40
T28598,Sports,04-01-2025 11:08,,0.740162824,0.982462356,0.120928014,6211,3835,11
T33211,Sports,14-01-2025 18:40,0.510251637,,0.290832706,0.970305325,5269,1876,903
T26379,AI,,-0.478239049,0.104864855,0.97512287,0.365993967,3931,3645,154
T35938,Sports,07-01-2025 01:45,0.782149816,0.201637466,0.364669207,0.116734357,8682,3020,
T21549,Sports,,-0.966521085,0.213997251,0.833965187,0.611591112,11916,1880,384
T31457,Sports,04-01-2025 21:34,-0.76176276,0.558595849,0.110469681,0.021920253,15485,1831,
T28969,Cloud,20-01-2025 15:42,0.86555261,0.774356144,0.301190136,0.255644071,12277,2071,17
T18678,Sports,09-01-2025 10:43,-0.278294107,0.896343787,0.601220655,0.64160751,5465,1801,708
T8903,Cloud,22-01-2025 04:54,,0.111341179,,0.017303819,13270,1347,608
T29075,Finance,08-01-2025 22:55,-0.263040452,0.362570565,0.650445047,,7935,4642,79
T34391,Finance,06-01-2025 11:40,-0.995106228,0.349539595,0.046698725,0.340679532,5936,2000,470
T14567,Finance,12-01-2025 21:10,0.187849756,0.185580943,0.527712592,0.21235242,12944,185,919
T8288,Sports,08-01-2025 15:16,-0.918388804,0.004032913,0.214967405,0.169884898,19796,2317,618
T10995,AI,01-01-2025 17:55,-0.880353646,0.150713552,0.151956811,0.499592705,6732,3822,408
T8414,Cloud,05-01-2025 02:15,0.544930687,0.604463611,0.095907604,0.013718959,9776,1575,814
T10045,Sports,07-01-2025 16:42,0.366176693,0.028000731,0.831921632,0.172009423,2865,4373,280
T5466,AI,02-01-2025 06:06,-0.645146906,0.940456668,0.379063852,0.042298707,3935,2871,247
T34645,AI,16-01-2025 22:47,,0.021710613,0.75317824,0.126928209,7431,157,64
T11843,Sports,01-01-2025 04:37,0.360636646,0.030760387,0.68499806,0.216433881,17168,1175,678
T5033,Cloud,22-01-2025 10:22,-0.524252265,0.092747697,0.89723316,0.722220659,6270,3921,149
T27568,,02-01-2025 08:24,-0.522613651,0.22018023,0.979324891,0.950971429,4632,1174,926
T13862,Finance,05-01-2025 04:50,-0.626906238,0.711425771,0.719886188,0.125600598,5993,1488,218
T29640,Cloud,20-01-2025 12:11,-0.540822753,0.756796384,0.058724541,0.624827862,17545,,400
T32431,Finance,11-01-2025 17:20,-0.832815255,0.31583147,0.913551557,0.32196774,13019,3650,631
T7260,,,-0.550528548,0.135404808,0.004749855,0.644014275,3788,4134,403
T25089,AI,15-01-2025 04:14,0.846109587,0.830478527,0.868086367,0.766680243,19372,590,250
T27258,Cloud,04-01-2025 10:00,0.306160426,0.800442273,0.824259384,0.681476522,8155,2997,959
T22259,Cloud,03-01-2025 09:51,0.366907591,0.699036594,0.532558803,0.134821793,885,1632,432
T5254,Sports,,-0.433979688,0.906990445,0.468828024,,19570,697,241
T22045,Cloud,04-01-2025 06:49,-0.201557709,0.395963029,0.883963159,0.145059736,15468,191,
T4053,Sports,02-01-2025 06:57,-0.380712697,0.174112135,0.669595839,0.575887503,6120,4933,129
T33226,AI,03-01-2025 16:36,0.246119323,0.850999249,0.681407646,0.365993908,18721,1116,609
T37482,Finance,14-01-2025 21:14,-0.824440832,0.660341642,0.549301323,0.684144059,16017,4337,509
